"","id","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Y10","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","TVC1","TVC2","TVC3","TVC4","TVC5","TVC6","TVC7","TVC8","TVC9","TVC10","TIC"
"11",11,101.420262526973,111.577055729605,117.138712093516,123.35513633014,132.906682245609,137.503970466695,138.770324083102,139.951716540668,140.755997447137,141.655097420082,0,0.96771933324635,1.96145253547002,2.79495862207841,4.07830031425692,5.08038508496247,6.09767677111086,7.04892775183544,8.09167137520853,9,7.70778841635531,13.6834612628613,18.1887459071103,21.4369617128987,25.4588112532746,28.9970591693583,33.0773569735113,34.0057029339562,35.8422308795411,35.8067944212133,-0.202832298364407
"12",12,95.4939843860628,102.17005319671,108.897513686551,113.864354703698,119.229891433201,119.044223459467,120.557805822172,121.386730248699,122.650506527158,124.609649433578,0,0.76883958466351,1.95451609487645,3.15517380821984,4.23827880783938,4.76571453246288,5.96788169909269,6.96220079087652,8.19492528913543,9,6.25083804437846,9.42428329407199,16.2134690168277,20.619415800983,21.8762705729708,25.0656603317467,29.202211189132,30.4527420850351,30.5668371600531,32.3163482763982,0.470464400525736
"13",13,96.770661982424,102.701720657779,104.61020740525,106.934377043625,112.740967267533,115.028412792057,114.48302316054,116.810003833973,118.294704316571,117.821778711458,0,0.822062158375047,1.97567360138055,2.83330046664923,3.87892847857438,5.11695877474267,6.02339435403701,6.91511635191273,8.13279479765333,9,3.59830527628952,6.13482968671078,9.29680716446935,12.7689003712534,15.575215827969,18.7396342496464,20.5526892443355,21.0615909183779,22.4866666885367,22.4796219162145,0.610025589935109
"14",14,95.7416018633468,102.871932624424,103.741597578039,107.396115397644,111.124532213448,111.561613612042,113.775239167718,112.343189254662,113.285296139843,113.050818554129,0,1.11182655009907,1.86883290437981,3.09118692390621,4.07310331996996,5.11025284870993,5.94332310149912,6.82567469752394,7.87610473949462,9,7.53942604720477,13.8540647408531,14.2192980074223,18.7053213944184,22.8822599796526,26.3991214254506,28.8872418042444,31.6049032886061,32.4922685329923,33.237278210098,-0.61822146678404
"15",15,95.2432260277663,104.963602259692,111.579286913742,112.254392012788,114.505416636959,119.248689883141,122.012617056376,124.670268869457,127.26586827288,129.683204979964,0,1.03537015372422,2.10834289295599,3.15878147399053,3.82680345396511,4.8781041954644,5.89021301770117,7.03233150357846,7.78059091547038,9,10.4390146725318,16.8847706938276,23.2743078879101,28.8241480572677,29.5364705127547,35.8917986329963,38.8909170822289,39.9222431185954,41.08970603315,45.0572640300456,-1.33736108011971
"16",16,101.051409325694,108.031069594499,115.050922633579,120.714661496234,123.092417350229,125.32768537485,124.485766103397,124.120986153745,126.990611258561,130.269807081709,0,0.886543697561137,2.07621483621188,3.23346729879268,4.10644421377219,5.06338481802959,5.98802474467084,6.9961966117844,8.05037877976429,9,6.36427756719521,11.9219930232441,20.2399996664534,25.9058790379138,28.6942399591571,31.8174498419042,34.6450084566516,35.6532170394192,36.7066854276631,38.1665280378279,0.350264148460558
"17",17,98.6269932927162,106.859087324232,107.223870913288,116.128052140938,117.405295431884,122.306465970245,125.812856145055,125.10522992582,128.62143074831,129.109840965624,0,1.09163475781679,1.78496988571715,3.22444819041993,4.02229390549473,4.90466890495736,6.05461227544583,7.11498289811425,8.11721952038351,9,11.7887936456998,16.2097629644232,21.3316174474636,25.3649743239164,28.4185830149531,32.0440835452029,37.0277116696868,34.5788676131326,37.9966909462685,37.9811183157493,-0.321588690320616
"18",18,108.07635516021,119.828438381464,123.791363246668,136.401086950415,137.352969091137,145.513195750188,152.468793533729,154.091861964829,161.115360406916,167.228888717552,0,1.02162393799517,1.87687368120532,3.2274755819235,3.88462349493057,5.08146138035227,5.96087541652378,6.90819604683202,7.9687956761336,9,24.7546439783349,29.6635381050407,33.5464540578603,39.9680967166851,42.18269060288,46.5686568134308,51.4887851283639,51.0802059090429,53.5639601200303,55.3033668147199,2.56811271784646
"19",19,100.043945348883,104.248355107622,106.993988818761,110.406946035772,116.329529365866,114.587330921554,114.939802849353,117.376145272881,116.012266514424,117.344363045364,0,1.13111925194971,2.15794395341072,2.94333521532826,4.01705207885243,4.93477860826533,6.12474493740592,6.81812030577566,8.06569945509546,9,10.3865539749425,14.8162958892503,19.5884835113024,23.842738188319,28.8257690308932,30.5199259344314,34.4073832590609,36.2160360062517,37.3422316177515,36.9187240737168,-1.00575135154584
"20",20,102.520633010425,107.954073642218,115.93720939779,118.29018637525,121.445811803162,123.784954418056,127.232265053253,133.281196502107,135.25376980141,139.057481744731,0,0.906586461234838,2.21656247763894,2.92960485245567,4.13310469104908,4.83728429535404,5.78825979458634,6.9071166095091,8.0014396464685,9,7.74054011788748,10.8488947119195,19.4335776619656,23.2462366007162,25.5811036735921,26.9209541472693,28.8473963743159,32.3862711747115,35.018948659591,36.4788624397368,0.349516315367629
"21",21,97.9436174140952,106.21453818369,107.177750875029,115.432946261631,117.716247729365,121.37822536546,121.786825822829,124.995059720219,126.900744228594,132.839093764667,0,1.16611568327062,1.75598824874032,3.17793067684397,4.17272537655663,4.97878613020293,5.75087770156097,7.05885863001458,7.86531436350197,9,10.0369080091203,19.1386553804955,20.1816907614622,27.5891083081712,33.8166985439906,37.549158958645,37.4732452729353,42.8831099815598,45.1629476721044,46.3671382226686,-0.292803362886101
"22",22,92.2764460198762,98.312950326058,99.8544299542805,104.958874082816,106.036747931717,110.061435120686,109.64026081376,113.074871113854,110.329891804815,111.700007136355,0,1.09626886202022,1.95735263405368,3.0750758141512,3.99772775312886,5.13599437277298,5.93350775795989,7.1062769042328,7.85092429223005,9,3.92462432144912,9.59710222736191,12.4569346037323,16.7325666825013,19.0202779284566,21.4960509761536,22.2776021818741,25.4997972532252,25.1563606326934,26.4640424463171,-2.12224615266285
"23",23,98.3524746820732,103.999022474898,107.445571190413,111.936336179775,115.735180136818,117.751334757359,117.818309385271,121.68811507219,123.480836930096,124.117740215121,0,0.964793508755974,1.95687167544384,3.00168642355129,4.00785709870979,5.19997618847992,6.21888195932843,7.20398033573292,7.99953019735403,9,4.3892196963982,7.37147365566957,11.48761773756,14.5253922609119,16.7235932224288,21.2696926047185,20.9506715441849,23.7264671663246,22.9840014561796,25.0604537155379,0.987455694184242
"24",24,106.020720027178,115.522280797529,123.45461571877,127.923443097756,130.885503669089,134.932423863708,138.0087566601,136.490659528667,137.137340631032,139.254037777583,0,0.973236653953791,2.2019973131828,3.24468959844671,4.16815851593856,4.82149048545398,6.19902620767243,7.10439746931661,7.7964646378532,9,11.4229685926309,17.5585294380738,20.1499947684669,24.6480378390404,26.271720638973,29.8555374989669,29.6889317732163,31.997124020357,33.1288277671621,33.7109274176866,0.569952498196082
"25",25,95.3883939411256,105.480563386911,108.621896587364,111.793474798346,117.926291696507,119.182290844958,123.847103838597,124.944656418632,126.829355059296,129.835505555053,0,1.22535775997676,2.20148987346329,2.99052852368914,3.92540555121377,4.89981187263038,6.10679720889311,7.21320557501167,7.98266642738599,9,8.08687263627246,14.0702876950445,21.368415595083,22.3706438411731,28.711404229481,31.3050863412247,34.6555216637357,36.2627183159287,36.6133854371491,39.1840870163283,-0.606829571326168
"26",26,98.712785442123,105.827790668778,111.17699624457,116.315093228507,121.153246134508,123.579212838915,125.074403258459,126.574138681514,128.858448559,131.146332860793,0,1.12797733629122,2.12962832918856,3.24668563390151,4.14337582688313,5.15626045118552,5.84538418473676,7.13270412140992,8.15712550934404,9,10.7294845785911,14.9851858651272,20.5002286890781,25.6792331227455,26.3558579062648,28.1007914759053,30.6600029896114,33.4043931497472,34.0976604655497,36.0010982456426,1.6354994777917
"27",27,107.233643910995,117.619222548949,122.043404527824,123.358091936882,134.610936547324,135.027532104958,137.463972652071,138.996202161682,140.132839723197,141.535895080132,0,1.10476119839586,2.23034820775501,3.0722245448269,4.24392242683098,5.041032945388,6.13798076484818,7.13740782940295,8.19370281568263,9,17.9319567769578,24.2226348402809,30.3135792803318,31.0197089191253,39.7209462121706,41.2199695238645,44.6116264740583,46.2162493073482,49.3631113156167,50.9923629328784,0.703957985007397
"28",28,102.257369467072,109.504183452385,115.746244422388,116.592011451447,120.41585682482,125.632371995719,126.837048367259,126.922258522508,128.65842375377,128.799473582564,0,0.969065123004839,2.19942580314819,2.83755473524798,4.07289463444613,5.13520332914777,6.08120848669205,6.91582390689291,8.01606719079427,9,18.8331140153718,22.6186122518871,30.6105711766402,30.6317633005426,37.2722732293167,43.6948830193699,44.6484195530883,47.6472172848803,50.4755814156554,49.479929851347,-1.48522774006153
"29",29,97.4522689693939,104.262804951027,108.034174874672,113.501661745842,115.968415690924,121.295002519927,126.375327544555,127.092490149296,129.510093458284,130.715326970879,0,0.806648049154319,1.92328391317278,3.0034963201033,3.84179978992324,4.78992501879111,6.09466682036873,7.03111279453151,8.14599135785829,9,4.6698822527807,6.73101906022012,13.4796455119887,15.6713357008757,18.3630178228522,20.9325494306376,25.499333648803,24.9472671116236,28.3345512742931,28.1890899987687,-0.368153107623969
"30",30,113.430322210937,120.077055002905,124.165882054503,131.111835348425,134.870454058321,137.145864013296,142.623727743124,145.476698400993,151.123669497113,155.997678032798,0,0.759327079867944,1.82060289452784,3.04274579323828,4.23184138466604,4.78990238800179,6.05742310569622,6.96965501119848,8.09142773039639,9,11.0762535057855,14.6422400198474,17.4985330864873,24.5653206388424,25.4590185011039,26.5870692162341,30.7584013574503,31.6023297609712,33.3015638681353,34.5089524176332,0.711886109493021
"31",31,87.9528897391588,94.8433005634299,96.9441329751832,102.735605245053,103.729189887653,104.788846798464,105.246174268818,107.831700738627,108.560741087123,110.057588725952,0,1.18997730896808,1.9239824085962,3.19875291700009,4.05989507131744,4.81239269499201,5.82696350745391,6.92003839276731,7.85639292129781,9,7.3470963493302,12.0178328291317,15.4380834495011,20.021402804396,21.8286568606704,23.4797000253953,27.9239489784993,28.3536305463286,30.3036457064347,31.3337297543068,0.352980778312827
"32",32,100.740107639688,108.887793625802,113.099080897178,119.678804438783,122.153412716353,128.544006691359,127.071965081441,126.319427555576,128.903205803654,128.402996876021,0,0.891224802238867,1.94562171190046,3.08950693579391,3.92037855717354,5.18869887490291,5.84787342417985,7.14709591667634,8.00361248175614,9,17.8907560061892,22.6102108708599,29.837160674499,33.5809918381613,36.7706770961019,42.6871403532118,43.2904145322869,47.7914650425979,47.8191520071209,47.7320083387142,-0.667249263681312
"33",33,106.359518736418,113.276690322692,114.845436971123,121.356936771131,128.820456759719,129.550189926101,131.669974035739,133.877047302745,133.97236084424,134.677372597277,0,0.969090655562468,1.80198660353199,2.82243873376865,4.13784510991536,4.80279582424555,6.06536531005986,6.88817282067612,8.12805051519535,9,12.4401328420092,16.7911113160321,20.9833920372554,24.5559573235923,29.6502360568845,32.4161880508044,35.0657333712247,36.995357571755,38.3049868899486,39.6020157415446,-1.57186744865492
"34",34,106.266014425248,115.656160900345,122.825441416107,126.004733295528,137.021864330469,139.690349715958,141.514844380284,143.790763985958,148.330459371426,149.3343874414,0,0.979412640910596,1.99581935512833,2.85456514195539,4.1545945215039,5.22026759793516,6.05097393831238,7.16190430917777,8.11085621640086,9,16.019020974515,20.2631562716262,25.9282588861792,30.7375468647511,35.9481299250484,38.905632675551,45.1032586146693,47.7105126472673,48.9537865748236,50.1547109579038,1.27205713205343
"35",35,104.031382841439,108.528837343092,118.74738600155,122.64383295818,127.969842734452,135.255097979247,133.177767901703,133.79200455074,136.658835553856,136.622619393969,0,0.804211985552683,2.19349438976496,2.89763439062517,3.8829379103845,5.03950038761832,6.11628978385124,6.85310501221102,7.85322987497784,9,9.71724950152921,15.3310431790035,20.8060801607434,21.7945048127187,27.017524749908,32.0451540472298,33.7094608291166,33.1782246033039,37.051071901638,35.8186600949266,0.852008009558235
"36",36,99.988578615795,105.265906677722,106.273109542698,111.38781199961,115.567575105444,117.541697816053,116.691756979654,117.196489839412,117.807277008746,120.06756034491,0,1.22945394634735,1.78897320467513,3.04761476069689,4.03939581511077,5.05985293816775,6.08249303663615,6.82958705548663,7.94882163102739,9,3.54786294070435,7.28453455666265,10.2001681980843,15.4150829953841,17.3877002434164,20.2738747700402,22.3787049807157,21.3506018408824,23.0170912378087,24.3690290785234,-0.487520758573247
"37",37,111.260851003757,117.142075358657,122.136580963107,125.074226370813,129.692073823125,133.635966770393,136.280086084723,137.699966470456,139.473424263066,139.225845167674,0,1.05478655395564,1.84761873492971,2.90025959734339,3.89414546883199,4.87624164740555,6.0152922848938,7.05633141403086,8.2112453127047,9,9.7602665161138,15.4622298927187,19.1539290037943,22.2433764777335,26.6119269105238,30.5435824315979,32.3153665102578,35.9141759031294,34.9348463184336,38.0292653122824,0.620637362407565
"38",38,112.041537858271,122.252690623107,123.733028780667,133.059867259146,138.459464948235,147.311168515457,149.374648202087,150.934873205428,153.679246062288,156.25815595229,0,1.20867100695614,1.75373196182773,2.85293647961225,3.77067547210027,5.14144535025116,6.17262353166007,7.1757286573993,8.23691578092985,9,17.4711476380048,23.6837587168998,24.7774260770241,28.3970271139267,32.4547506193552,35.7263988054159,39.4707943859323,40.1953273451375,39.3022757215389,41.732660355461,0.825130452876983
"39",39,96.1039510163127,103.785690592961,108.584452313194,115.090088807109,120.125870166516,123.115329253716,123.616099268422,124.490057433182,124.130310340928,125.704049832404,0,0.856460426468402,1.80587261379696,2.92074389359914,3.91582502820529,4.75499796320219,5.76716944773216,6.90968209784478,7.846537548583,9,10.6542399148895,16.4374286942533,20.4903134689469,23.6765542920506,27.8214163729757,31.5431598849679,35.2220597766097,35.7454828583962,37.5248619382624,38.6952225569023,-0.827590951852901
"40",40,102.110878237884,107.363296741694,115.908571194175,121.888179113696,128.718968680726,129.492521835822,129.626832647612,131.760675305519,134.087747928147,137.807805266516,0,0.92065327311866,2.05047605908476,3.23624365439173,4.20876130147371,5.24194505205378,5.84067174524534,6.81885362172034,7.93904512980953,9,13.6800932048254,16.8504399605769,22.7058673031454,30.0652477020678,33.779096295032,37.7876759807464,37.6792984073816,41.5448077935469,45.5965336424934,46.2718017335389,0.732988089241238
"41",41,98.5793172012456,107.911107804311,108.383029418796,116.702878645886,120.103742724347,120.21436050123,119.775289886289,121.309312849857,123.386185358872,123.493900939472,0,1.12897107866593,1.84533432801254,3.06601943739224,4.1430104887113,5.10200740979053,6.05793340946548,6.76489134225994,7.938510639593,9,17.4899675569,24.7192390189785,27.9252154489651,34.8241640003992,40.2422038992514,40.9151514992346,44.9678906557971,46.2384620479444,50.4384280349042,49.7311847849711,-0.582416946604983
"42",42,100.634337834548,111.030112277709,113.200195814805,123.871040380109,126.73874083936,132.449866312282,133.371136876924,134.758509617498,135.648220032536,137.340107901541,0,1.185611451976,1.7639502651291,3.11149736936204,3.93140789947938,5.12174106098246,6.16967478673905,7.05087286303751,7.86241875588894,9,12.0789257353089,16.6656086936097,19.5853075117464,22.7845943636819,24.0471435577509,27.9363543060304,29.8657407335573,31.4328360326343,31.7657827381526,32.5994178353754,0.0420363989476015
"43",43,105.404101022878,114.114441999109,119.380582338514,127.233223235088,132.98789911775,134.664742585735,138.277265068371,141.054057204634,142.636305234017,143.985786747867,0,1.07198984816205,2.02363505284302,3.08774883847218,4.19179612316657,5.02505532326177,6.16055319970474,6.76241952879354,8.17321526748128,9,10.2273532381666,16.4452869862205,20.3292541802204,23.0340791846328,25.5707535875861,29.0587590488062,30.598995388256,31.7836665537881,34.9794651319295,36.4690565901353,-0.174355007999682
"44",44,101.269948664255,112.947368125925,117.84208364501,120.6426524271,126.52508855335,128.448115151345,131.351727842202,134.770111100385,133.837704307674,135.831096673294,0,1.21642736182548,2.09050528844818,2.88044628617354,3.81744597526267,4.82000570627861,5.89658677973785,7.1009303155588,8.05175047926605,9,13.6480668596804,20.4686745838064,24.9736668076121,29.4697633431638,32.8330298766681,34.0446099942371,39.8722616990742,42.1628070554167,44.3201368185214,44.2003655894265,-0.119896706291904
"45",45,100.205511608813,104.656455984928,111.134120923111,115.386678840695,119.415477350796,121.52141150246,125.195035579874,128.856809765552,132.49619329925,133.564352072169,0,0.796997394296341,1.92200275277719,3.04465207317844,3.85725952382199,5.03375213243999,6.10576383897569,7.03018651658203,8.24513588496484,9,11.140443427727,12.7044801090066,16.389544998492,19.995948764836,21.6490287603435,24.0903324876626,25.2933200065311,28.3685938601662,27.230159830811,28.0667993416556,-1.31261373019053
"46",46,111.301046080795,119.157547759521,123.157322117124,130.732217744121,135.952926365725,140.642079384445,140.509095326971,141.589784575274,141.292813610479,143.925312156607,0,0.987044096225873,1.75457483611535,2.78216093010269,3.94363920087926,5.14236113091465,5.88434103876352,6.86185174353886,7.90688751451671,9,11.5986710240091,14.7279313536427,19.3895870955312,26.0140267175866,29.2794629173612,33.7043463783015,36.6676953217155,37.5368637860281,39.2316641530097,40.3360525717412,0.698309723187715
"47",47,105.729946918423,114.964721315136,119.494084279797,123.380295383555,128.118380549025,130.540375842591,130.432004073168,135.445516562527,135.480379390146,139.242325959412,0,1.14881240623072,2.23945455846842,2.89564274251461,4.1322667094646,5.11167830158956,5.79735993908253,6.8785363889765,7.83429104543757,9,4.19385838033217,11.3946299261874,14.3513015986976,17.2877789203386,22.4238961022501,23.4192334946234,26.0403428996006,29.5687141788807,27.1499414399235,30.5933340030659,0.640851141290414
"48",48,102.010326450059,110.853044415311,114.004075370855,120.656905497265,123.830014348785,130.766275410309,131.771372600137,135.781329358363,137.063033558663,137.726520295831,0,0.815102727152407,1.77431980683468,2.87939815118443,3.81792262906674,4.75823722966015,5.76575026218779,7.05012479494326,7.95501927623991,9,10.2786375746688,17.4430785105612,18.7617120650784,22.5130969787415,25.9988178699531,27.9569266188414,28.7201786684975,31.8654032315947,33.6519581922357,36.1852898552306,-0.399906346736579
"49",49,102.116368146925,113.111242688575,119.78573292201,123.300170372644,130.016600112859,133.807307604584,134.017769712694,134.998706840899,134.717307529877,137.471979506058,0,0.90613675408531,2.11109050014056,2.93624432757497,3.95319072622806,5.10061098949518,6.23510435922071,6.96761810476892,8.06782825000118,9,13.3977420424118,17.9943222096568,24.9329431471697,29.2002637168948,32.8288370888485,38.2036005952937,38.9102861859581,42.7424062964977,44.2571226508716,46.9399366552558,1.3447375454646
"50",50,100.797595512782,107.363986650639,112.020218668063,113.571562206193,117.820516565113,122.235569287048,124.710505110173,124.838383150402,124.059430536457,130.114808222048,0,0.889246341772377,2.09528000641149,2.77381204487756,4.09613033931237,4.86251939018257,6.14544559363276,7.08945879130624,7.92474732606206,9,8.82316630562701,14.1807914209435,19.8230040596345,21.2166242743564,25.0203557298698,24.5220176294775,28.5779860942482,31.626153322953,31.7281768367436,33.6825671093756,-0.158300337384063
"51",51,99.6628373465094,108.685793493604,119.174263927693,122.5428500375,131.254687261639,132.847238271852,140.497703809852,144.022092937834,146.435445354419,148.872280670615,0,0.989022188121453,2.08428960188758,2.90223966992926,3.78377875615843,4.83541083929595,6.02861339063384,7.22521483432502,7.93396438192576,9,14.8008213272662,19.4863640294816,24.9460383795826,28.539138274175,32.6153372628596,34.2922390929946,40.108134374092,42.9528876533038,43.301976911617,43.8558702259359,0.964696882459759
"52",52,98.0811197447122,107.186060338154,112.769986931504,118.711313642254,122.063385180153,123.219425903974,125.221226037406,126.988475445251,127.89692867813,128.554307987488,0,1.03945775108878,2.22056434955448,3.09204798494466,4.11474291363265,4.84609650680795,6.07764898089226,7.14488790766336,8.05503556958865,9,8.59679655278686,15.338297647625,20.187989760515,23.6841313548988,28.5782649788246,28.4502478368501,30.2572550710032,33.0628726551844,34.7969298903871,34.7538535513376,-0.385082273625082
"53",53,101.557263883457,111.40772681289,114.76191560326,118.069599577201,125.727778488204,130.049845707974,131.411290207118,133.518905947286,133.482217330666,137.052645520109,0,1.227634874871,2.01669018960092,2.81552773527801,3.95770915714093,4.88659367733635,6.2456733743893,6.99640975520015,8.22233563521877,9,14.5073529467209,20.4919924444738,24.3723659224775,27.4432281104832,32.8582724120289,35.3320499297018,39.5037086014538,40.5795631803884,42.6980062609773,44.857916668795,-0.085651095505317
"54",54,97.0791196146554,100.568872028522,108.049742964277,110.145330576653,111.854188749713,115.512149599309,116.507751564966,116.309693174274,115.500554470834,116.494340811226,0,0.75503962172661,2.14916106546298,2.96828589541838,4.08408555469941,4.80417151225265,5.94166664069053,7.09549975465052,7.7572268540971,9,8.12306352263306,10.7630635947887,17.9574226550578,20.409435212254,25.3472933208673,25.5655903452106,31.5786791937486,32.6372994315285,34.215551870864,34.7110020507684,-0.134554401924846
"55",55,91.1403424785527,97.0645309675397,99.464940078977,106.842355920846,109.395059619373,112.036153152861,114.793668850653,115.525615892221,114.540472019342,116.176688900116,0,0.873695511138067,1.76285481685773,2.91434170142747,3.93549485970289,4.82867953914683,6.23850523738656,6.93501444370486,7.76497804163955,9,2.69614009873091,7.11587676588904,8.22858226186031,13.3340440556394,16.1867920139206,15.7931032893111,20.4946847728543,21.4064461895903,21.6863521504322,24.4496724481819,-0.0930394160715091
"56",56,97.9583199797315,104.722204750716,109.017459144079,112.15685508654,117.776385224957,121.536445403352,120.295417936921,120.597766260959,120.474844573127,120.465896890109,0,1.00416976877023,2.23387702566106,2.80444347125012,3.99372155009769,4.77873779984657,5.85871300369035,7.03737720078789,8.17514663655311,9,2.68629095081706,6.79147134539627,9.76731604534753,12.5023519363647,14.3465495015225,17.1253368688031,18.6920967822666,20.3775473710569,20.0472701720938,22.1745240853095,-1.52758902438423
"57",57,97.3602968263302,104.793787256495,109.038577648005,110.549681817363,118.671831709484,121.040998417072,120.796262350943,124.12105406608,127.064311516183,129.166360097249,0,0.997352940496057,1.91482506762259,3.04612260847352,4.22667976981029,5.14303234615363,5.75170950416941,7.14630173286423,8.1105666232761,9,2.60601567672472,7.82212150973614,13.0310518756449,15.5943358230829,21.1689268015457,24.1764135508948,26.1182383024332,28.5491065508905,29.6277599487545,30.9311622891376,0.17203596283744
"58",58,109.802050628171,116.343909368577,120.685782836943,125.839198873179,129.776652108583,134.071346487129,133.491030962721,133.037386109561,135.203143624347,135.177065998294,0,1.06642064324114,1.93585423519835,2.85735916614067,3.99629551370163,5.09444599959534,6.06741320237052,6.77511959534604,7.96400777052622,9,13.8579166733229,16.1749088087643,19.5889977164134,23.765549256613,26.576033700353,30.1017973191771,33.4040644858114,32.6738588345193,32.5762827138854,35.5153759405408,0.600637284499416
"59",59,100.851439620556,109.785014309045,121.449898371487,125.501158982402,132.667637647509,141.411400697557,141.662789272841,148.451293335032,150.561603654008,155.581334401101,0,0.886468382086605,2.18419218971394,3.00417789979838,4.10357457445934,5.20635853242129,5.82379908114672,7.09292452340014,8.00424963911064,9,23.9849399385139,27.5591437496912,34.8306681506923,38.5781377936443,42.1691399447881,47.1660466662452,47.2844627107046,50.5571171152901,50.6239436611217,51.44310614299,1.1507856301115
