"","id","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Y10","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","TVC1","TVC2","TVC3","TVC4","TVC5","TVC6","TVC7","TVC8","TVC9","TVC10","TIC"
"33",33,93.7255963062502,100.507588388069,107.92234835508,112.770381820998,121.786279416409,123.626771622006,128.069634895035,127.295822004876,129.070857569098,132.839053498891,0,1.07017970050219,2.22902715508826,2.83428886381444,3.96220774529502,5.13754239573609,6.19669704069383,6.79582892649341,7.77478859387338,9,6.01529378729809,12.8200711535782,20.1500847193429,21.3865822834312,26.8584578731675,32.0779572329946,35.5166306942485,35.5715841002537,37.4474563499868,39.7783086978445,-2.49727045553598
"34",34,98.441192637523,106.913271848518,115.596689747677,120.250869013768,128.3326213948,130.290874524059,135.688763844471,141.570720257599,142.144529510522,144.574020996186,0,0.99652740941383,2.2197813448729,3.12526714988053,4.22061605739873,4.83627905871253,6.24716774467379,6.91167424793821,7.76936097198632,9,3.42416281249457,9.10110825848731,14.6029246285665,17.3867043994815,22.6183086992965,22.9549279082447,25.6796546888565,29.154990554859,28.5772886117235,30.049262707915,0.149491389255259
"35",35,104.630683555113,113.569611913534,117.455713843843,126.363520314077,130.824416515015,134.594669651449,140.374352244945,142.551383936298,146.10217493422,148.048232912736,0,1.06388704886194,1.9063806575723,3.0476387796225,3.82245161407627,5.19502678455319,5.82858036761172,7.00015634472948,7.77638281602412,9,13.7407862628641,19.8528702313679,22.9374757558598,29.4318367002497,31.6015002255238,35.3897833722781,39.2806186709002,40.5418083458077,40.823066958568,41.2733133441895,-0.0961270883887628
"36",36,104.418472330529,108.817494276379,114.986103169465,120.275367987518,130.063251501998,132.650900843561,133.005763465156,136.625317756218,136.627002538258,138.791479934437,0,0.774444056907669,1.82987616583705,2.84171549603343,4.20805911987554,5.15005730360281,6.00893855129834,7.03171882103197,7.88182215264533,9,13.1878561366285,16.0434303275559,19.930109749575,24.0508963327521,29.2247633637014,32.5196323285211,33.5105457795243,36.0097104790596,36.0346238196887,38.4800542132306,-1.22918388299445
"37",37,103.2159312959,112.550003535286,115.410778025225,128.043023417259,134.552926365223,139.907431998478,142.509094213291,145.987374428253,145.525900584187,150.056998059411,0,1.10862892505247,1.7726750940783,3.16570389829576,4.00687762978487,4.79883142316248,6.13391040742863,7.06373798032291,7.96533445164096,9,14.4319626321789,20.6067376710278,21.7601374802669,29.3087205989757,33.5105577926407,33.7377087508944,37.3498078444371,41.1252426440937,42.0095641195957,43.3134850286327,1.02069416473623
"38",38,105.501507391659,111.469015532539,122.070741076328,132.461319357827,138.8192179167,146.590656960548,146.91120946042,146.872920773577,154.080471065379,156.539370063452,0,0.761574914562516,1.83030304755084,3.1841545177158,4.11654328496661,5.23227054870222,5.83942795719486,7.12413926410954,7.95930987119209,9,14.3942394049841,18.7153651723815,26.3732860433864,33.298347626641,36.345214729613,41.5218781993366,42.2951241720175,45.4633336921538,48.3164487755628,50.3052712496661,0.0940950772825669
"39",39,103.099508409272,110.684891828751,121.784309557548,128.056788358918,137.797605637916,143.341805666867,144.33839290254,146.883714828874,145.033826753387,146.265020414608,0,0.926270416355692,2.20412206707988,3.11878558492754,4.17923107848037,5.19531838095281,5.81675864988938,7.09999818855431,8.15720632893499,9,6.7717871163038,9.49410622899719,15.8828240589402,17.328562880426,19.48991671108,23.4483042350933,27.1902514360339,28.667639073309,28.5917251858942,29.9201657295656,-1.13955401121241
"40",40,105.776353421517,117.550614972104,124.111545247324,129.233540008682,137.369199352348,144.732915580532,147.762114609638,150.508359037734,155.839689264436,158.200632418324,0,1.21011143934447,2.1409534807317,2.77660874824505,3.76736682944465,5.07255724084098,5.90710982924793,7.06445311673451,8.04596750403289,9,13.3523462793294,18.1816338385527,22.4199560996607,25.4555630335734,28.7179885195,30.0760018380918,33.2921775306786,35.391923006,36.4443379714673,35.9668758549829,0.999828837057383
"41",41,104.013041004367,114.375539226335,116.879673688604,125.489707228285,128.914809155474,134.990036264633,136.069654349444,140.276498696847,141.718456605257,142.063894546654,0,1.02191657701042,1.84667367895599,3.10433531855233,4.11845471174456,4.87790615658741,6.03624830232002,7.23537263588514,7.96524975076318,9,9.27362883805964,13.5043022822519,14.6473073394679,20.8520966809212,20.4824803436583,22.0809632874765,24.9923419626718,28.6253212016203,29.4535739455599,28.3876691282728,0.226145624633904
"42",42,108.623298607823,113.379387412189,123.126984808893,129.804896342548,140.602753033408,145.048365048346,147.877681900951,151.005807172067,151.763034394653,154.673169797435,0,0.824871476273984,1.97429976367857,2.81439351127483,4.17948299576528,5.23713877471164,5.91471830790397,7.06998054217547,8.01096286205575,9,17.5116266094189,21.4720547069655,27.4586283677022,32.3952071218657,36.1627319523144,40.4551612558827,42.7641384341703,44.3478151753225,45.7146061710815,48.5541981668214,0.902216802080948
"43",43,88.3166571085416,96.7679678747155,102.061326692618,109.331592781601,117.607096160948,119.824635882834,122.814083409582,122.594717199355,124.469119680297,125.644590117175,0,1.18866722355597,1.89017586188857,2.79112631175667,4.04923708515707,5.21558992983773,6.08651443116833,7.11968759342562,8.10096304723993,9,4.50074577834115,10.3920510231484,13.8684305358697,19.9833146546166,22.6313857329098,26.4472118401885,27.8493972308166,32.3747550138565,35.7841233196386,35.0522434304887,-1.92545443750747
"44",44,106.714831092785,115.906366781842,124.374899935614,135.258438761044,144.737253058399,149.294068102481,153.22898064827,154.859606973558,156.102448131639,158.973168685656,0,0.897787956171669,1.9253448091913,3.09929944761097,4.09639996476471,4.8718262653565,6.1773977210978,6.9648073023418,7.94916393805761,9,13.5431737181185,19.9507886475921,24.2557775080218,31.6328863213695,35.9319405773582,36.9133006038038,42.8495628939465,43.1868645037027,44.9436084163605,48.8703354499339,0.669610055175424
"45",45,99.7777628503874,108.242920385628,114.946099036419,122.266454117542,126.764811666443,133.983856222679,134.503685724027,137.682460828302,137.297351426655,138.866936339514,0,1.1477043958148,1.80822765070479,2.75111017748713,3.79602209758013,4.97598975256551,5.80602220643777,7.07873135723639,7.9606365171494,9,8.79011019476217,13.3157149779598,16.8669376073611,19.0981733861677,23.1787866293273,25.6691528658409,28.5434452456662,29.6764804127161,32.7648661179819,32.0423258861097,-0.362359377601627
"46",46,103.945000023702,111.999251917743,120.138866705271,127.187221947426,133.615545279757,141.260317093209,143.617608973623,149.06221552419,154.335066495914,157.473467599235,0,1.02333393064328,2.06967361224815,3.17946067242883,4.03995337535162,4.98004604852758,5.77573480864521,6.8917368206894,8.06135018344503,9,16.1144112082168,20.1194918164108,25.2234587428497,29.7224544992534,35.3672072733424,38.1172343951117,41.2753328858264,43.9335900710742,43.0829543444017,45.539691749801,-1.02230758780211
"47",47,97.1652635452247,105.254591881249,108.096554422513,114.545219268021,116.914932838615,121.285750974567,125.676518574159,128.133465894532,134.077762572373,133.291710219374,0,1.23862509895116,2.0446845847182,3.08255411870778,3.94203021447174,4.78502568323165,6.01259757450316,7.20929732208606,8.04193573421799,9,8.03196411924848,15.8355191600591,18.0289622766759,23.0585485121447,25.1548236167953,26.2788634182982,30.5520515140626,33.0892181644311,36.1054013259141,35.9952683663564,-2.28229588907345
"48",48,98.2742902509676,104.659631213047,110.976051985277,115.867868373983,122.682022245365,128.196517059063,130.037234473241,131.335973259884,130.811367796487,133.225133608805,0,1.20068246789742,1.90681426716037,2.89729897130746,4.09696941380389,5.23876100499183,5.88094074558467,7.10376013070345,7.91230098030064,9,9.76501372556835,13.3762685739313,19.0078650312495,22.3571421298816,25.961593044411,31.4012597183358,33.0277412163579,34.9885895622986,34.6766421999297,35.4346102058249,-0.993920982444493
"49",49,108.314249922098,116.883096294877,122.168200166778,134.139000960911,143.996086612458,147.992436023998,152.228831759256,156.688287766239,158.955641503308,161.566815087946,0,1.15686411678325,1.96081262850203,2.9567005939316,4.21674607717432,4.77948870265391,5.87667366105597,7.07591694127768,7.95962997211609,9,18.5366598368543,25.1833877433394,30.2679016464395,36.2458705077388,41.9599002350134,43.2269976802012,44.8885694761979,49.5386666145438,50.9528281388489,53.3035722535105,0.219716179545381
"50",50,103.416397104974,112.178650564627,119.424138986629,125.666724804621,133.689952131805,138.617857581445,146.568588185735,151.597434547539,155.255588147739,159.93857910647,0,0.973708078847267,2.02696103486232,2.88580492744222,3.99209776578937,4.76584399328567,6.17271085013635,7.12752260826528,8.21497067285236,9,11.9816309293467,18.6167210480901,21.439925993178,25.3104480474978,28.0026921763569,28.6356862782037,34.5003129162956,36.4991310847753,37.2814483959388,39.2356783581504,-0.240422698373333
"51",51,97.5483764014484,102.859578948597,108.713973788755,117.633739195037,120.012767166925,126.736715209503,128.722852215156,134.192211750668,137.523626781981,139.74896304659,0,0.855495788855478,1.76156068989076,3.20086476998404,3.76263265218586,4.97827658965252,6.15858460159507,6.97044655831996,8.00314012507442,9,14.6625481158296,21.008503581126,24.0337884897838,31.4596798301705,33.3734475054908,38.7345097815989,42.0491276538802,44.0760810549204,47.1039452449712,49.2257243766963,-0.371684816389337
"52",52,105.367110038682,109.576691152541,119.101471161222,122.916740078664,126.330248552156,133.976567651639,137.204033074308,136.569053958787,137.661530314221,137.704984371352,0,1.19541739858687,2.20700895774644,3.11524522793479,3.75326326489449,5.11016601638403,5.9721943923505,7.19430969026871,7.95491115027107,9,7.51112714765921,10.8054649656574,15.876366391152,18.6508232840634,21.1233230351277,24.8741878003564,30.3331050644698,28.9320572585046,27.9654679033927,29.1523299343397,1.32963797565308
"53",53,99.3714082853431,108.532947449439,114.533974698129,120.839177182026,126.639548779038,133.289560799255,134.235426895297,137.627898624498,139.440814887111,141.350720968725,0,1.17894059035461,2.206973093329,2.92939511081204,3.79471482394729,4.99630504613742,6.19490898947697,7.11869081004988,8.04616695258301,9,13.159090099297,21.7194736767726,27.4426208673665,29.3965533293264,31.7118117094703,35.8656088413871,40.415312051059,40.4416931318367,42.7534808682848,42.6294079996666,0.358680768784438
"54",54,111.723388153594,119.130096246867,123.855211954969,128.010205729973,136.599685035093,139.728276434343,144.710809413009,147.836552145455,150.051636651334,149.006283317298,0,1.2431239412399,2.09667408827227,2.87161835131701,3.84967753221281,5.12432508927304,5.92634457349777,7.16364246420562,8.16453592153266,9,12.5857075775307,18.3229612467463,19.890137442392,22.5978722708077,28.522801798623,32.4646718461402,32.8597543216949,34.5564322939161,35.4042242483779,35.8059189990844,-0.193515918326604
"55",55,101.841015188616,107.639503753249,113.147905988811,121.21322091067,123.378079011591,129.588730332297,133.104626922197,136.586128802984,139.059291679381,144.628452075892,0,0.96480150334537,1.88228767365217,3.12531502556521,3.81515296245925,4.8232035090914,6.04492017219309,6.999889067607,8.18932073155884,9,9.34443328411332,13.6054219680397,16.0297610743697,18.7818775594428,21.0966596784661,22.1827299728008,26.0779215270432,26.4421895409429,26.695707580342,29.1539029727702,-0.578624311813843
"56",56,91.0131525292544,98.9247181223816,105.364466730851,112.076317085674,122.971370790342,126.079989284914,130.324897120879,133.057488822651,135.662496608709,137.292410738917,0,1.13552355882712,1.84884904301725,2.76618701498955,4.23004702979233,5.08948598976713,6.17490761168301,7.2449601375265,7.85736366838682,9,13.4910071220447,19.6658789760771,22.9729175214663,27.8057564789267,32.4623179234844,37.4008157835237,40.4271767708955,41.9418498752952,42.647138799327,45.5640564632451,1.04406797861846
"57",57,96.3642605925848,104.99807794142,112.042583501068,116.238894318793,125.389397305414,131.181154807156,134.219922981244,137.610130986129,138.680420651256,142.8869628562,0,1.15000054333359,1.91651541762985,3.01523402938619,4.06614947027992,5.21142424701247,6.13027836265974,7.08616057003383,7.85068050946575,9,4.51229186315949,10.4679227586223,14.892354434422,17.380740710394,20.3617279282171,23.4908048688638,25.5813153600012,27.3977003065289,29.0033629859601,30.8280119051268,0.241813313130932
"58",58,102.878211291673,113.386598528138,122.685709671823,127.546592351136,137.075049115676,140.938356890751,144.538781421297,148.051989680467,149.34050005328,152.569048923769,0,0.981106149731204,2.10898328991607,2.90958027064335,4.16125966550317,4.98613657674287,5.97328565968201,6.76854329940397,7.76696607039776,9,10.7631899127465,14.423708701244,17.552836971682,16.0045567769626,22.3785579953578,22.9551089315153,27.076099267923,27.5570918634911,28.8520615302457,29.8618602685449,1.04091638915602
"59",59,97.5280196730436,105.810158741735,117.427126534629,127.531302143143,132.603665868884,139.696845253343,142.541385749695,147.777323551995,151.846780487031,157.547533792458,0,1.03983666549902,1.97699258080684,3.17551899165846,3.86322095547803,4.92224576941226,5.77113476383965,6.96976941684261,7.88483994768467,9,11.5218194521054,18.7253935552477,21.9872954189288,30.6652073750991,31.7168800298197,35.2441076415588,38.8540814797255,40.3867737528362,43.3283513753464,44.5735192162909,0.219476737237116
